date,open,high,low,close,volume,average,barCount
2025-09-17 14:25:00-04:00,659.55,660.37,659.05,660.35,911876.0,659.83,5681
2025-09-17 14:30:00-04:00,660.36,660.57,657.9,658.33,1675633.0,659.017,10203
2025-09-17 14:35:00-04:00,658.29,659.27,656.83,656.88,2022050.0,657.994,12851
2025-09-17 14:40:00-04:00,656.89,658.17,656.01,656.74,2779338.0,656.871,17074
2025-09-17 14:45:00-04:00,656.75,657.61,655.33,656.92,2420322.0,656.34,15480
2025-09-17 14:50:00-04:00,656.91,657.21,654.3,654.85,2481017.0,655.493,16852
2025-09-17 14:55:00-04:00,654.85,657.84,654.83,657.75,2305530.0,656.496,16121
2025-09-17 15:00:00-04:00,657.72,659.32,657.5,658.83,1892426.0,658.48,11914
2025-09-17 15:05:00-04:00,658.86,660.29,658.45,659.47,1988835.0,659.383,13676
2025-09-17 15:10:00-04:00,659.48,660.27,657.8,658.18,1459025.0,658.959,9581
2025-09-17 15:15:00-04:00,658.19,659.93,658.17,659.17,1655494.0,659.014,11454
2025-09-17 15:20:00-04:00,659.17,660.42,658.78,660.14,1302009.0,659.573,8564
2025-09-17 15:25:00-04:00,660.2,660.68,659.76,660.19,1176891.0,660.266,7436
2025-09-17 15:30:00-04:00,660.2,660.57,659.02,659.46,981915.0,659.722,6099
2025-09-17 15:35:00-04:00,659.47,660.34,659.34,659.4,1192388.0,659.829,7494
2025-09-17 15:40:00-04:00,659.42,659.93,659.16,659.61,857586.0,659.62,5523
2025-09-17 15:45:00-04:00,659.61,659.68,658.96,659.46,1407861.0,659.315,8442
2025-09-17 15:50:00-04:00,659.45,659.86,658.8,659.33,1793585.0,659.209,11319
2025-09-17 15:55:00-04:00,659.39,659.91,658.5,659.18,3637307.0,658.951,23072
2025-09-18 09:30:00-04:00,661.88,662.27,661.34,661.99,2459000.0,661.785,15784
2025-09-18 09:35:00-04:00,661.99,662.44,661.68,661.7,1400625.0,662.137,10141
2025-09-18 09:40:00-04:00,661.7,661.86,660.76,660.77,2105315.0,661.285,14970
2025-09-18 09:45:00-04:00,660.77,661.47,660.27,661.45,1959437.0,660.722,13810
2025-09-18 09:50:00-04:00,661.45,662.29,661.25,661.33,1516722.0,661.901,10698
2025-09-18 09:55:00-04:00,661.33,662.09,660.94,662.07,1264405.0,661.458,9047
2025-09-18 10:00:00-04:00,662.06,662.85,662.0,662.74,1208557.0,662.509,7590
2025-09-18 10:05:00-04:00,662.74,663.5,662.74,663.5,1196748.0,663.17,7618
2025-09-18 10:10:00-04:00,663.5,663.76,663.41,663.62,1141407.0,663.611,7436
2025-09-18 10:15:00-04:00,663.6,664.11,663.53,664.1,1242278.0,663.834,7959
2025-09-18 10:20:00-04:00,664.09,664.21,663.62,664.07,1137046.0,663.908,7594
2025-09-18 10:25:00-04:00,664.07,664.49,664.05,664.4,935981.0,664.343,5865
2025-09-18 10:30:00-04:00,664.38,664.89,664.36,664.39,992075.0,664.609,6871
2025-09-18 10:35:00-04:00,664.39,664.41,663.8,663.8,887116.0,664.14,5917
2025-09-18 10:40:00-04:00,663.81,664.05,663.49,663.5,716767.0,663.8,4603
2025-09-18 10:45:00-04:00,663.49,663.84,663.31,663.57,822373.0,663.506,5801
2025-09-18 10:50:00-04:00,663.57,663.57,662.86,662.88,689546.0,663.145,4864
2025-09-18 10:55:00-04:00,662.88,663.16,662.71,662.77,757440.0,662.912,5264
2025-09-18 11:00:00-04:00,662.77,663.26,662.74,662.96,827557.0,663.021,5481
2025-09-18 11:05:00-04:00,662.98,663.29,662.6,662.84,747235.0,662.932,4989
2025-09-18 11:10:00-04:00,662.85,663.11,662.63,662.89,471067.0,662.877,3436
2025-09-18 11:15:00-04:00,662.91,663.76,662.76,663.75,635870.0,663.312,4229
2025-09-18 11:20:00-04:00,663.77,663.99,663.32,663.47,650823.0,663.712,4442
2025-09-18 11:25:00-04:00,663.47,663.7,663.19,663.33,387336.0,663.433,2831
2025-09-18 11:30:00-04:00,663.31,663.94,663.31,663.64,543021.0,663.737,3381
2025-09-18 11:35:00-04:00,663.64,663.75,663.56,663.7,264037.0,663.664,1767
2025-09-18 11:40:00-04:00,663.7,663.78,663.31,663.41,241641.0,663.502,1777
2025-09-18 11:45:00-04:00,663.41,663.48,663.14,663.21,392109.0,663.277,2567
2025-09-18 11:50:00-04:00,663.22,663.24,662.28,662.63,622020.0,662.663,4255
2025-09-18 11:55:00-04:00,662.64,662.77,662.17,662.6,612271.0,662.517,3992
2025-09-18 12:00:00-04:00,662.58,662.96,662.48,662.93,368452.0,662.725,2495
2025-09-18 12:05:00-04:00,662.92,663.0,662.39,662.48,415604.0,662.679,2745
2025-09-18 12:10:00-04:00,662.47,663.12,662.31,663.08,383620.0,662.792,2507
2025-09-18 12:15:00-04:00,663.06,663.44,663.03,663.16,478778.0,663.218,3215
2025-09-18 12:20:00-04:00,663.14,663.44,663.04,663.34,277927.0,663.23,1881
2025-09-18 12:25:00-04:00,663.35,663.56,663.26,663.46,299197.0,663.418,1862
2025-09-18 12:30:00-04:00,663.46,663.84,663.44,663.75,280714.0,663.647,1904
2025-09-18 12:35:00-04:00,663.74,663.92,663.69,663.87,444376.0,663.823,3017
2025-09-18 12:40:00-04:00,663.87,664.06,663.77,663.98,452711.0,663.938,2514
2025-09-18 12:45:00-04:00,664.0,664.19,663.87,664.06,345812.0,664.034,2453
2025-09-18 12:50:00-04:00,664.07,664.1,663.86,664.0,308531.0,664.018,1917
2025-09-18 12:55:00-04:00,664.0,664.13,663.8,664.05,296931.0,663.975,2138
2025-09-18 13:00:00-04:00,664.04,664.23,663.83,663.87,457664.0,664.021,3215
2025-09-18 13:05:00-04:00,663.87,664.04,663.73,663.93,516798.0,663.893,3781
2025-09-18 13:10:00-04:00,663.87,663.95,663.74,663.76,315095.0,663.864,2377
2025-09-18 13:15:00-04:00,663.78,663.94,663.7,663.73,248466.0,663.819,1841
2025-09-18 13:20:00-04:00,663.74,663.82,663.48,663.48,283956.0,663.674,1900
2025-09-18 13:25:00-04:00,663.5,663.54,663.26,663.32,280078.0,663.401,2043
2025-09-18 13:30:00-04:00,663.32,663.45,663.06,663.07,316023.0,663.268,2047
2025-09-18 13:35:00-04:00,663.07,663.1,662.66,663.09,653016.0,662.889,4114
2025-09-18 13:40:00-04:00,663.09,663.1,662.72,662.91,454073.0,662.9,2648
2025-09-18 13:45:00-04:00,662.92,663.06,662.68,662.84,306422.0,662.857,1976
2025-09-18 13:50:00-04:00,662.86,663.14,662.65,663.08,324320.0,662.955,2214
2025-09-18 13:55:00-04:00,663.07,663.13,662.52,662.79,385197.0,662.754,2265
2025-09-18 14:00:00-04:00,662.79,663.06,662.64,663.01,400426.0,662.886,2116
2025-09-18 14:05:00-04:00,663.02,663.28,662.98,663.07,420679.0,663.155,2648
2025-09-18 14:10:00-04:00,663.06,663.06,662.59,662.81,429708.0,662.829,2555
2025-09-18 14:15:00-04:00,662.82,663.06,662.69,662.75,252991.0,662.885,1796
2025-09-18 14:20:00-04:00,662.75,662.92,662.68,662.85,245848.0,662.803,1644
2025-09-18 14:25:00-04:00,662.85,663.08,662.77,662.77,275642.0,662.899,1708
2025-09-18 14:30:00-04:00,662.78,663.04,662.78,663.0,258533.0,662.915,1770
2025-09-18 14:35:00-04:00,663.01,663.07,662.77,662.87,343088.0,662.923,2261
2025-09-18 14:40:00-04:00,662.86,662.96,662.34,662.45,324644.0,662.619,2034
2025-09-18 14:45:00-04:00,662.44,663.14,662.38,662.99,520476.0,662.9,2788
2025-09-18 14:50:00-04:00,662.99,663.4,662.99,663.34,508832.0,663.241,3086
2025-09-18 14:55:00-04:00,663.34,663.51,663.23,663.24,521605.0,663.374,3038
2025-09-18 15:00:00-04:00,663.24,663.43,663.17,663.22,455979.0,663.276,2656
2025-09-18 15:05:00-04:00,663.21,663.44,663.2,663.36,538916.0,663.325,3460
2025-09-18 15:10:00-04:00,663.38,663.4,663.06,663.1,644921.0,663.204,3775
2025-09-18 15:15:00-04:00,663.11,663.2,662.91,663.12,692004.0,663.066,4195
2025-09-18 15:20:00-04:00,663.13,663.15,662.72,662.84,716067.0,662.877,4606
2025-09-18 15:25:00-04:00,662.83,662.9,662.68,662.71,685646.0,662.794,4166
2025-09-18 15:30:00-04:00,662.7,662.88,662.41,662.53,759063.0,662.649,5073
2025-09-18 15:35:00-04:00,662.53,662.68,662.23,662.41,1095335.0,662.427,6796
2025-09-18 15:40:00-04:00,662.41,662.62,662.15,662.39,898092.0,662.379,5596
2025-09-18 15:45:00-04:00,662.39,662.45,661.95,662.2,1109447.0,662.205,7405
2025-09-18 15:50:00-04:00,662.19,663.04,662.05,662.94,2439263.0,662.613,15095
2025-09-18 15:55:00-04:00,662.94,662.98,662.22,662.28,4885323.0,662.574,27542
2025-09-19 09:30:00-04:00,662.33,662.37,661.44,661.49,2847721.0,661.945,17245
2025-09-19 09:35:00-04:00,661.5,661.69,661.32,661.68,1366798.0,661.487,9081
2025-09-19 09:40:00-04:00,661.68,662.09,661.46,661.62,1234347.0,661.783,7962
2025-09-19 09:45:00-04:00,661.63,662.54,661.47,662.41,977260.0,661.922,6664
2025-09-19 09:50:00-04:00,662.41,662.7,662.25,662.49,910853.0,662.494,5622
2025-09-19 09:55:00-04:00,662.49,662.57,661.96,662.15,706327.0,662.304,4662
2025-09-19 10:00:00-04:00,662.14,662.26,661.92,662.2,665279.0,662.083,4841
2025-09-19 10:05:00-04:00,662.19,662.4,661.97,662.02,515092.0,662.187,3417
2025-09-19 10:10:00-04:00,662.01,662.32,661.87,662.08,544663.0,662.112,3634
2025-09-19 10:15:00-04:00,662.08,662.13,661.8,661.94,542977.0,661.946,4068
2025-09-19 10:20:00-04:00,661.93,662.16,661.67,662.04,442322.0,661.939,3013
2025-09-19 10:25:00-04:00,662.03,662.16,661.83,661.92,520771.0,662.011,3518
2025-09-19 10:30:00-04:00,661.9,662.19,661.81,662.12,386910.0,661.986,2676
2025-09-19 10:35:00-04:00,662.12,662.21,661.78,661.86,350322.0,661.971,2423
2025-09-19 10:40:00-04:00,661.85,661.87,661.35,661.35,478572.0,661.533,3251
2025-09-19 10:45:00-04:00,661.35,661.45,660.96,661.3,611349.0,661.211,4426
2025-09-19 10:50:00-04:00,661.29,661.95,661.11,661.61,1012898.0,661.569,6754
2025-09-19 10:55:00-04:00,661.6,661.66,661.23,661.59,552303.0,661.482,3789
2025-09-19 11:00:00-04:00,661.59,661.95,661.2,661.23,504064.0,661.614,3355
2025-09-19 11:05:00-04:00,661.21,661.29,661.04,661.14,493318.0,661.16,3560
2025-09-19 11:10:00-04:00,661.14,661.25,660.9,661.02,451573.0,661.071,3098
2025-09-19 11:15:00-04:00,661.01,661.06,660.84,660.99,349689.0,660.96,2575
2025-09-19 11:20:00-04:00,660.99,661.34,660.64,661.12,699901.0,660.971,4641
2025-09-19 11:25:00-04:00,661.11,661.16,660.63,660.76,334313.0,660.824,2262
2025-09-19 11:30:00-04:00,660.74,660.74,660.37,660.66,518187.0,660.527,3850
2025-09-19 11:35:00-04:00,660.65,660.91,660.55,660.74,313660.0,660.767,2348
2025-09-19 11:40:00-04:00,660.75,661.31,660.74,661.09,341685.0,661.102,2334
2025-09-19 11:45:00-04:00,661.08,661.25,660.97,661.17,400334.0,661.11,2485
2025-09-19 11:50:00-04:00,661.17,661.57,661.13,661.55,355670.0,661.34,2676
2025-09-19 11:55:00-04:00,661.55,661.62,661.37,661.6,499875.0,661.506,3352
2025-09-19 12:00:00-04:00,661.59,662.11,661.57,662.02,656605.0,661.857,4341
2025-09-19 12:05:00-04:00,662.01,662.21,661.95,662.03,540442.0,662.08,3403
2025-09-19 12:10:00-04:00,662.04,662.38,662.04,662.25,455229.0,662.202,2779
2025-09-19 12:15:00-04:00,662.25,662.43,662.2,662.4,442706.0,662.314,2751
2025-09-19 12:20:00-04:00,662.4,662.68,662.31,662.51,531893.0,662.491,3234
2025-09-19 12:25:00-04:00,662.51,662.58,662.4,662.49,399317.0,662.487,2614
2025-09-19 12:30:00-04:00,662.48,662.56,662.13,662.24,431681.0,662.325,2899
2025-09-19 12:35:00-04:00,662.25,662.49,662.24,662.31,340339.0,662.394,2164
2025-09-19 12:40:00-04:00,662.31,662.59,662.3,662.58,384936.0,662.485,2241
2025-09-19 12:45:00-04:00,662.58,662.76,662.46,662.57,475270.0,662.607,2928
2025-09-19 12:50:00-04:00,662.57,662.58,662.38,662.47,250707.0,662.472,1652
2025-09-19 12:55:00-04:00,662.47,662.55,662.39,662.53,267490.0,662.483,1826
2025-09-19 13:00:00-04:00,662.54,662.66,662.5,662.52,242906.0,662.565,1583
2025-09-19 13:05:00-04:00,662.52,662.56,662.26,662.3,340944.0,662.402,2077
2025-09-19 13:10:00-04:00,662.32,662.42,662.21,662.42,292075.0,662.329,1803
2025-09-19 13:15:00-04:00,662.41,662.5,662.38,662.41,244350.0,662.428,1546
2025-09-19 13:20:00-04:00,662.41,662.51,662.33,662.46,207822.0,662.446,1502
2025-09-19 13:25:00-04:00,662.47,662.5,662.24,662.48,245251.0,662.355,1862
2025-09-19 13:30:00-04:00,662.48,662.78,662.45,662.65,383474.0,662.612,2715
2025-09-19 13:35:00-04:00,662.64,662.79,662.55,662.7,317273.0,662.658,2012
2025-09-19 13:40:00-04:00,662.71,662.84,662.54,662.74,319415.0,662.672,2074
2025-09-19 13:45:00-04:00,662.74,662.83,662.66,662.77,335384.0,662.754,2381
2025-09-19 13:50:00-04:00,662.77,662.89,662.68,662.73,321695.0,662.79,2268
2025-09-19 13:55:00-04:00,662.73,662.77,662.6,662.69,370539.0,662.682,2576
2025-09-19 14:00:00-04:00,662.69,662.74,662.51,662.72,404002.0,662.628,2925
2025-09-19 14:05:00-04:00,662.74,662.78,662.62,662.7,538574.0,662.71,3023
2025-09-19 14:10:00-04:00,662.69,662.74,662.6,662.71,491778.0,662.683,2948
2025-09-19 14:15:00-04:00,662.72,662.83,662.55,662.61,514455.0,662.686,2921
2025-09-19 14:20:00-04:00,662.61,662.75,662.45,662.45,426549.0,662.616,2611
2025-09-19 14:25:00-04:00,662.44,662.56,662.32,662.53,482267.0,662.424,3396
2025-09-19 14:30:00-04:00,662.52,662.76,662.42,662.68,472088.0,662.561,3092
2025-09-19 14:35:00-04:00,662.68,662.83,662.66,662.74,287917.0,662.736,2241
2025-09-19 14:40:00-04:00,662.74,662.87,662.69,662.8,351177.0,662.782,2541
2025-09-19 14:45:00-04:00,662.8,662.85,662.56,662.63,293395.0,662.681,2060
2025-09-19 14:50:00-04:00,662.63,662.74,662.54,662.67,488793.0,662.605,3059
2025-09-19 14:55:00-04:00,662.67,663.11,662.66,663.09,612616.0,662.91,3979
2025-09-19 15:00:00-04:00,663.09,663.49,663.04,663.12,1057942.0,663.229,6298
2025-09-19 15:05:00-04:00,663.11,663.32,663.08,663.28,620896.0,663.228,3658
2025-09-19 15:10:00-04:00,663.28,663.46,663.24,663.38,592002.0,663.355,3695
2025-09-19 15:15:00-04:00,663.38,663.56,663.37,663.47,885953.0,663.469,4793
2025-09-19 15:20:00-04:00,663.46,663.49,663.34,663.38,589315.0,663.402,3604
2025-09-19 15:25:00-04:00,663.38,664.05,663.38,663.8,1235171.0,663.759,7418
2025-09-19 15:30:00-04:00,663.79,663.86,663.6,663.64,723566.0,663.704,4430
2025-09-19 15:35:00-04:00,663.64,663.7,663.53,663.64,735570.0,663.619,5104
2025-09-19 15:40:00-04:00,663.64,663.65,663.38,663.4,591711.0,663.51,4122
2025-09-19 15:45:00-04:00,663.41,663.91,663.39,663.79,1218128.0,663.726,7211
2025-09-19 15:50:00-04:00,663.8,664.34,663.73,664.34,3845886.0,664.075,23752
2025-09-19 15:55:00-04:00,664.32,664.55,663.51,663.61,4807623.0,664.035,25343
2025-09-22 09:30:00-04:00,662.19,662.8,662.17,662.65,1575938.0,662.481,9203
2025-09-22 09:35:00-04:00,662.65,662.71,662.3,662.41,978108.0,662.566,6752
2025-09-22 09:40:00-04:00,662.39,662.66,662.23,662.62,979831.0,662.451,6564
2025-09-22 09:45:00-04:00,662.61,663.04,662.53,662.89,870992.0,662.8,6467
2025-09-22 09:50:00-04:00,662.88,663.49,662.81,663.46,929442.0,663.101,6540
2025-09-22 09:55:00-04:00,663.45,663.57,663.25,663.42,1057481.0,663.385,7218
2025-09-22 10:00:00-04:00,663.41,663.62,663.17,663.48,854522.0,663.389,6193
2025-09-22 10:05:00-04:00,663.48,663.76,663.42,663.68,603079.0,663.608,4476
2025-09-22 10:10:00-04:00,663.68,663.69,663.28,663.44,688359.0,663.485,4884
2025-09-22 10:15:00-04:00,663.44,663.61,663.36,663.46,512585.0,663.48,3747
2025-09-22 10:20:00-04:00,663.47,663.77,663.46,663.7,556765.0,663.678,3988
2025-09-22 10:25:00-04:00,663.7,664.14,663.58,664.08,771998.0,663.884,4984
2025-09-22 10:30:00-04:00,664.07,664.14,663.89,664.1,471659.0,664.031,3189
2025-09-22 10:35:00-04:00,664.11,664.32,664.08,664.3,441537.0,664.222,2954
2025-09-22 10:40:00-04:00,664.3,664.6,664.29,664.54,747720.0,664.447,4271
2025-09-22 10:45:00-04:00,664.54,664.83,664.49,664.63,777177.0,664.679,4269
2025-09-22 10:50:00-04:00,664.64,665.02,664.64,664.86,765661.0,664.89,4819
2025-09-22 10:55:00-04:00,664.87,665.08,664.84,665.02,445352.0,664.969,2959
2025-09-22 11:00:00-04:00,665.01,665.32,664.9,664.92,770866.0,665.102,4939
2025-09-22 11:05:00-04:00,664.91,665.07,664.8,665.05,456048.0,664.928,3281
2025-09-22 11:10:00-04:00,665.05,665.11,664.74,664.82,629542.0,664.88,4105
2025-09-22 11:15:00-04:00,664.82,664.9,664.69,664.84,367389.0,664.788,2704
2025-09-22 11:20:00-04:00,664.84,665.13,664.8,664.95,483848.0,664.987,3244
2025-09-22 11:25:00-04:00,664.96,665.02,664.82,664.94,317339.0,664.922,2299
2025-09-22 11:30:00-04:00,664.94,665.04,664.65,664.68,514401.0,664.87,3810
2025-09-22 11:35:00-04:00,664.67,664.86,664.57,664.78,566316.0,664.713,3828
2025-09-22 11:40:00-04:00,664.78,664.85,664.64,664.68,303173.0,664.727,1976
2025-09-22 11:45:00-04:00,664.69,664.78,664.57,664.62,284882.0,664.655,1789
2025-09-22 11:50:00-04:00,664.62,664.77,664.52,664.59,267762.0,664.607,1941
2025-09-22 11:55:00-04:00,664.59,664.66,664.48,664.59,313931.0,664.566,2122
2025-09-22 12:00:00-04:00,664.58,664.86,664.56,664.81,568720.0,664.744,4007
2025-09-22 12:05:00-04:00,664.81,665.18,664.65,665.11,616009.0,664.964,3821
2025-09-22 12:10:00-04:00,665.1,665.36,665.04,665.33,835737.0,665.25,5583
2025-09-22 12:15:00-04:00,665.34,665.67,665.24,665.37,1012867.0,665.456,5923
2025-09-22 12:20:00-04:00,665.38,665.65,665.33,665.57,712944.0,665.535,4781
2025-09-22 12:25:00-04:00,665.57,665.93,665.49,665.85,665845.0,665.727,4580
2025-09-22 12:30:00-04:00,665.85,666.03,665.79,666.02,630754.0,665.891,4016
2025-09-22 12:35:00-04:00,666.02,666.19,665.91,666.19,567121.0,666.04,3492
2025-09-22 12:40:00-04:00,666.19,666.22,666.03,666.12,844778.0,666.139,5361
2025-09-22 12:45:00-04:00,666.11,666.27,666.05,666.19,394922.0,666.137,2907
2025-09-22 12:50:00-04:00,666.2,666.43,666.19,666.36,458686.0,666.322,3271
2025-09-22 12:55:00-04:00,666.37,666.5,666.3,666.41,560826.0,666.4,3509
2025-09-22 13:00:00-04:00,666.41,666.53,666.33,666.47,337142.0,666.423,2137
2025-09-22 13:05:00-04:00,666.46,666.46,666.27,666.35,374637.0,666.355,2729
2025-09-22 13:10:00-04:00,666.35,666.41,666.17,666.21,343917.0,666.31,2101
2025-09-22 13:15:00-04:00,666.21,666.42,666.11,666.15,380247.0,666.249,2152
2025-09-22 13:20:00-04:00,666.15,666.48,666.12,666.4,294896.0,666.345,1946
2025-09-22 13:25:00-04:00,666.39,666.53,666.33,666.51,304884.0,666.441,1859
2025-09-22 13:30:00-04:00,666.5,666.69,666.37,666.37,488478.0,666.539,3168
2025-09-22 13:35:00-04:00,666.36,666.6,666.27,666.59,362758.0,666.459,2267
2025-09-22 13:40:00-04:00,666.59,666.71,666.48,666.7,425333.0,666.59,2652
2025-09-22 13:45:00-04:00,666.7,666.78,666.58,666.68,349245.0,666.688,2290
2025-09-22 13:50:00-04:00,666.68,666.68,666.46,666.47,246067.0,666.577,1498
2025-09-22 13:55:00-04:00,666.47,666.52,666.29,666.36,373539.0,666.393,2254
2025-09-22 14:00:00-04:00,666.35,666.45,666.19,666.22,773875.0,666.336,4512
2025-09-22 14:05:00-04:00,666.21,666.3,666.03,666.18,592482.0,666.143,3696
2025-09-22 14:10:00-04:00,666.17,666.43,666.16,666.41,684177.0,666.283,3785
2025-09-22 14:15:00-04:00,666.4,666.62,666.35,666.52,542426.0,666.51,3350
2025-09-22 14:20:00-04:00,666.51,666.58,666.42,666.55,289053.0,666.495,1627
2025-09-22 14:25:00-04:00,666.55,666.62,666.48,666.57,324895.0,666.559,1817
2025-09-22 14:30:00-04:00,666.57,666.66,666.46,666.56,341873.0,666.58,1951
2025-09-22 14:35:00-04:00,666.55,666.79,666.54,666.76,422183.0,666.686,2404
2025-09-22 14:40:00-04:00,666.76,666.8,666.64,666.72,467080.0,666.712,2627
2025-09-22 14:45:00-04:00,666.73,666.77,666.62,666.64,217546.0,666.708,1502
2025-09-22 14:50:00-04:00,666.65,666.77,666.63,666.64,260175.0,666.69,1632
